label,pattern,attr,replace
anoplura,Lepidophthirus piriformis,lower,
anoplura,Linognathella vituli,lower,Linognathus vituli
anoplura,Linognathoides baibacinae,lower,
anoplura,Linognathoides citelli,lower,
anoplura,Linognathoides cynomyis,lower,
anoplura,Linognathoides faurei,lower,
anoplura,Linognathoides laeviusculus,lower,
anoplura,Linognathoides marmotae,lower,
anoplura,Linognathoides montanus,lower,Linognathoides laeviusculus
anoplura,Linognathoides palaearctus,lower,
anoplura,Linognathoides pectinifer,lower,
anoplura,Linognathoides relictus,lower,
anoplura,Linognathoides schizodactylus,lower,
anoplura,Linognathoides setosus,lower,Linognathoides pectinifer
anoplura,Linognathoides spermophili,lower,Linognathoides citelli
anoplura,Linognathoides traubi,lower,
anoplura,Linognathoides urocitelli,lower,
anoplura,Linognathus aepycerus,lower,
anoplura,Linognathus africanus,lower,
anoplura,Linognathus albifrontis,lower,Linognathus damaliscus
anoplura,Linognathus angasi,lower,
anoplura,Linognathus angulatus,lower,
anoplura,Linognathus antennatus,lower,
anoplura,Linognathus antidorcitis,lower,
anoplura,Linognathus armatus,lower,
anoplura,Linognathus bedfordi,lower,
anoplura,Linognathus bhatii,lower,
anoplura,Linognathus binipilosus,lower,Solenopotes binipilosus
anoplura,Linognathus breviceps,lower,
anoplura,Linognathus brevicornis,lower,
anoplura,Linognathus burmeisteri,lower,Solenopotes burmeisteri
anoplura,Linognathus caviae capensis,lower,Prolinognathus caviae-capensis
anoplura,Linognathus cervicaprae,lower,
anoplura,Linognathus coassus,lower,Solenopotes binipilosus
anoplura,Linognathus contractus,lower,
anoplura,Linognathus crassicornis,lower,Solenopotes burmeisteri
anoplura,Linognathus damaliscus,lower,
anoplura,Linognathus damarensis,lower,
anoplura,Linognathus digitalis,lower,
anoplura,Linognathus elblae,lower,
anoplura,Linognathus euchore,lower,
anoplura,Linognathus fahrenholzi,lower,
anoplura,Linognathus fenneci,lower,
anoplura,Linognathus ferrisi,lower,Linognathus gnu
anoplura,Linognathus ferrisi,lower,Solenopotes ferrisi
anoplura,Linognathus forficula,lower,Linognathus fahrenholzi
anoplura,Linognathus fractus,lower,
anoplura,Linognathus gazella,lower,Linognathus breviceps
anoplura,Linognathus geigyi,lower,
anoplura,Linognathus gilvus,lower,Linognathus breviceps
anoplura,Linognathus gnu,lower,
anoplura,Linognathus gonolobatus,lower,
anoplura,Linognathus gorgonus,lower,
anoplura,Linognathus Haematopinus ovillus,lower,Linognathus ovillus
anoplura,Linognathus hippotragi,lower,
anoplura,Linognathus hologastrus,lower,Solenopotes hologastrus
anoplura,Linognathus kimi,lower,
anoplura,Linognathus leptocephalus,lower,Prolinognathus leptocephalus
anoplura,Linognathus lewisi,lower,
anoplura,Linognathus limnotragi,lower,
anoplura,Linognathus nesotragi,lower,
anoplura,Linognathus nevilli,lower,
anoplura,Linognathus oryx,lower,
anoplura,Linognathus ourebiae,lower,
anoplura,Linognathus oviformis,lower,
anoplura,Linognathus ovillus,lower,
anoplura,Linognathus panamensis,lower,
anoplura,Linognathus pedalis,lower,
anoplura,Linognathus peleus,lower,
anoplura,Linognathus petasmatus,lower,
anoplura,Linognathus piliferus,lower,Linognathus setosus
anoplura,Linognathus pithodes,lower,
anoplura,Linognathus praelongiceps,lower,Microthoracius praelongiceps
anoplura,Linognathus raphiceri,lower,
anoplura,Linognathus reduncae,lower,
anoplura,Linognathus rupicaprae,lower,Linognathus stenopsis
anoplura,Linognathus saccatus,lower,
anoplura,Linognathus samburi,lower,
anoplura,Linognathus schistopygus,lower,Linognathus stenopsis
anoplura,Linognathus setosus,lower,
anoplura,Linognathus setosus bhatii,lower,Linognathus bhatii
anoplura,Linognathus sosninae,lower,
anoplura,Linognathus spicatus,lower,
anoplura,Linognathus stenopsis,lower,
anoplura,Linognathus taeniotrichus,lower,
anoplura,Linognathus taurotragus,lower,
anoplura,Linognathus tibialis,lower,
anoplura,Linognathus tragelaphi,lower,Linognathus panamensis
anoplura,Linognathus ungufatus,lower,Linognathus angulatus
anoplura,Linognathus ungulata,lower,Linognathus angulatus
anoplura,Linognathus vituli,lower,
anoplura,Linognathus vulpis,lower,
anoplura,Linognathus weissei,lower,
anoplura,Linognathus zumpti,lower,
anoplura,Linognatoides inornatus,lower,Neohaematopinus inornatus
anoplura,Lutegus pectinifer,lower,Linognathoides pectinifer
anoplura,Microphthirus uncinatus,lower,
anoplura,Microthoracius cameli,lower,
anoplura,Microthoracius mazzai,lower,
anoplura,Microthoracius minor,lower,
anoplura,Microthoracius praelongiceps,lower,
anoplura,Mirophthirus liae,lower,
anoplura,Neohaematopinus antennatus,lower,Neohaematopinus sciurinus
anoplura,Neohaematopinus antennatus semifasciatus,lower,Neohaematopinus semifasciatus
anoplura,Neohaematopinus appressus,lower,
anoplura,Neohaematopinus baibacinae,lower,Linognathoides baibacinae
anoplura,Neohaematopinus batuanae,lower,
anoplura,Neohaematopinus callosciuri,lower,
anoplura,Neohaematopinus capitaneus,lower,
anoplura,Neohaematopinus ceylonicus,lower,
anoplura,Neohaematopinus chinensis,lower,
anoplura,Neohaematopinus citelli,lower,Linognathoides citelli
anoplura,Neohaematopinus citellinus,lower,
anoplura,Neohaematopinus cognatus,lower,
anoplura,Neohaematopinus echinatus,lower,
anoplura,Neohaematopinus elbeli,lower,
anoplura,Neohaematopinus faurei,lower,Linognathoides faurei
anoplura,Neohaematopinus griseicolus,lower,
anoplura,Neohaematopinus heliosciuri,lower,Johnsonpthirus heliosciuri
anoplura,Neohaematopinus inornatus,lower,
anoplura,Neohaematopinus keniae,lower,Johnsonpthirus keniae
anoplura,Neohaematopinus kenyae,lower,Johnsonpthirus keniae
anoplura,Neohaematopinus kinabalensis,lower,
anoplura,Neohaematopinus laeviusculus,lower,Linognathoides laeviusculus
anoplura,Neohaematopinus longus,lower,Abrocomaphthirus longus
anoplura,Neohaematopinus macrospinosus,lower,Neohaematopinus sciurinus
anoplura,Neohaematopinus marmotae,lower,Linognathoides marmotae
anoplura,Neohaematopinus mathesoni,lower,Linognathoides marmotae
anoplura,Neohaematopinus menetensis,lower,
anoplura,Neohaematopinus neotomae,lower,
anoplura,Neohaematopinus pacificus,lower,
anoplura,Neohaematopinus palaearctus,lower,Linognathoides palaearctus
anoplura,Neohaematopinus pallidus,lower,
anoplura,Neohaematopinus pansus,lower,
anoplura,Neohaematopinus pectinifer,lower,Linognathoides pectinifer
anoplura,Neohaematopinus petauristae,lower,
anoplura,Neohaematopinus pteromydis,lower,
anoplura,Neohaematopinus qadrii,lower,
anoplura,Neohaematopinus relectus,lower,Linognathoides relictus
anoplura,Neohaematopinus relictus,lower,Linognathoides relictus
anoplura,Neohaematopinus robustus,lower,
anoplura,Neohaematopinus rupestis,lower,
anoplura,Neohaematopinus schizodactylus,lower,Linognathoides schizodactylus
anoplura,Neohaematopinus sciuri,lower,
anoplura,Neohaematopinus sciurinus,lower,
anoplura,Neohaematopinus sciurinus griseicolus,lower,Neohaematopinus griseicolus
anoplura,Neohaematopinus sciurinus sciurinus,lower,Neohaematopinus sciurinus
anoplura,Neohaematopinus sciuropteri,lower,
anoplura,Neohaematopinus semifasciatus,lower,
anoplura,Neohaematopinus setosus,lower,
anoplura,Neohaematopinus spilosomae,lower,
anoplura,Neohaematopinus suahelicus,lower,Johnsonpthirus suahelicus
anoplura,Neohaematopinus sundasciuri,lower,
anoplura,Neohaematopinus syriacus,lower,
anoplura,Neohaematopinus traubi,lower,Linognathoides traubi
anoplura,Neolinognathus elephantuli,lower,
anoplura,Neolinognathus praelautus,lower,
anoplura,Neopedicinus patas,lower,Pedicinus patas
anoplura,Neumannellus aulacodi,lower,Scipio aulacodi
anoplura,Paradoxophthirus emarginata,lower,
anoplura,Pecaroecus javalii,lower,
anoplura,Pedicinus albidus,lower,
anoplura,Pedicinus ancoratus,lower,
anoplura,Pedicinus atratulus,lower,
anoplura,Pedicinus badii,lower,
anoplura,Pedicinus badiivorus,lower,Pedicinus badii
anoplura,Pedicinus bilobatus,lower,Pedicinus patas
anoplura,Pedicinus breviceps,lower,Pedicinus eurygaster
anoplura,Pedicinus breviceps,lower,Pedicinus obtusus
anoplura,Pedicinus cercocebi,lower,
anoplura,Pedicinus colobi,lower,
anoplura,Pedicinus curtipenitus,lower,
anoplura,Pedicinus cynopitheci,lower,
anoplura,Pedicinus eurygaster,lower,
anoplura,Pedicinus fastigatus,lower,Pedicinus pictus
anoplura,Pedicinus ferrisi,lower,
anoplura,Pedicinus graciliceps,lower,Pedicinus obtusus
anoplura,Pedicinus hamadryas,lower,
anoplura,Pedicinus longiceps,lower,Pedicinus eurygaster
anoplura,Pedicinus longiceps,lower,Pedicinus obtusus
anoplura,Pedicinus miopitheci,lower,
anoplura,Pedicinus nadleri,lower,
anoplura,Pedicinus Neopedicinus ancoratus,lower,Pedicinus ancoratus
anoplura,Pedicinus Neopedicinus badii,lower,Pedicinus badii
anoplura,Pedicinus Neopedicinus cercocebi,lower,Pedicinus cercocebi
anoplura,Pedicinus Neopedicinus ferrisi,lower,Pedicinus ferrisi
anoplura,Pedicinus Neopedicinus miopitheci,lower,Pedicinus miopitheci
anoplura,Pedicinus Neopedicinus patas,lower,Pedicinus patas
anoplura,Pedicinus Neopedicinus pictus,lower,Pedicinus pictus
anoplura,Pedicinus Neopedicinus pictus ethiopicus,lower,Pedicinus pictus
anoplura,Pedicinus Neopedicinus pictus fastigatus,lower,Pedicinus pictus
anoplura,Pedicinus Neopedicinus pictus gambiensis,lower,Pedicinus pictus
anoplura,Pedicinus Neopedicinus pictus pictus,lower,Pedicinus pictus
anoplura,Pedicinus Neopedicinus pictus polykomi,lower,Pedicinus pictus
anoplura,Pedicinus Neopedicinus veri,lower,Pedicinus veri
anoplura,Pedicinus obtusus,lower,
anoplura,Pedicinus paralleliceps,lower,Pedicinus obtusus
anoplura,Pedicinus Parapedicinus albidus,lower,Pedicinus albidus
anoplura,Pedicinus Parapedicinus colobi,lower,Pedicinus colobi
anoplura,Pedicinus Parapedicinus cynopitheci,lower,Pedicinus cynopitheci
anoplura,Pedicinus Parapedicinus hamadryas cercopitheci,lower,Pedicinus hamadryas
anoplura,Pedicinus Parapedicinus hamadryas cynocephafi,lower,Pedicinus hamadryas
anoplura,Pedicinus Parapedicinus hamadryas hamadryas,lower,Pedicinus hamadryas
anoplura,Pedicinus Parapedicinus nadleri,lower,Pedicinus nadleri
anoplura,Pedicinus Parapedicinus obtusus graciliceps,lower,Pedicinus obtusus
anoplura,Pedicinus Parapedicinus obtusus japonicus,lower,Pedicinus obtusus
anoplura,Pedicinus Parapedicinus obtusus longiceps,lower,Pedicinus obtusus
anoplura,Pedicinus Parapedicinus obtusus obtusus,lower,Pedicinus obtusus
anoplura,Pedicinus Parapedicinus obtusus paralleliceps,lower,Pedicinus obtusus
anoplura,Pedicinus Parapedicinus obtusus ssp.I.,lower,Pedicinus obtusus
anoplura,Pedicinus patas,lower,
anoplura,Pedicinus Pedicinus eurygaster breviceps,lower,Pedicinus eurygaster
anoplura,Pedicinus Pedicinus eurygaster eurygaster,lower,Pedicinus eurygaster
anoplura,Pedicinus Pedicinus eurygaster orientalis,lower,Pedicinus eurygaster
anoplura,Pedicinus piageti,lower,Pedicinus eurygaster
anoplura,Pedicinus pictus,lower,
anoplura,Pedicinus polykomi,lower,Pedicinus pictus
anoplura,Pedicinus rhesi,lower,Pedicinus obtusus
anoplura,Pedicinus senegalemsis,lower,
anoplura,Pedicinus tongkinensis,lower,
anoplura,Pedicinus veri,lower,
anoplura,Pedicinus vulgaris,lower,Pedicinus albidus
anoplura,Pedicinus vulgaris,lower,Pedicinus obtusus
anoplura,Pediculus acanthopus,lower,Hoplopleura acanthopus
anoplura,Pediculus affinis,lower,Hoplopleura affinis
anoplura,Pediculus affinis,lower,Pediculus mj�bergi
anoplura,Pediculus albidior,lower,Pediculus humanus
anoplura,Pediculus aquaticus,lower,
anoplura,Pediculus asini,lower,Haematopinus asini
anoplura,Pediculus asini,lower,Haematopinus asini
anoplura,Pediculus assimilis,lower,Pediculus humanus
anoplura,Pediculus atelophilus,lower,Pediculus mj�bergi
anoplura,Pediculus bovis vituli,lower,Linognathus vituli
anoplura,Pediculus bufali,lower,Haematopinus bufali
anoplura,Pediculus bufali capensis,lower,Haematopinus bufali
anoplura,Pediculus bufali europaei,lower,Haematopinus tuberculatus
anoplura,Pediculus cameli,lower,Microthoracius cameli
anoplura,Pediculus capitis,lower,Pediculus humanus
anoplura,Pediculus capitis angustus,lower,Pediculus humanus
anoplura,Pediculus capitis maculatus,lower,Pediculus humanus
anoplura,Pediculus caviae capensis,lower,Prolinognathus caviae-capensis
anoplura,Pediculus cervicalis,lower,Pediculus humanus
anoplura,Pediculus chapini,lower,Pediculus mj�bergi
anoplura,Pediculus clavicornis,lower,
anoplura,Pediculus collaris,lower,Prolinognathus caviae-capensis
anoplura,Pediculus consobrinus,lower,Pediculus humanus
anoplura,Pediculus corporis,lower,Pediculus humanus
anoplura,Pediculus corporis angustus,lower,Pediculus humanus
anoplura,Pediculus corporis marginatus,lower,Pediculus humanus
anoplura,Pediculus corporis nigritarum,lower,Pediculus humanus
anoplura,Pediculus crassicornis,lower,Solenopotes burmeisteri
anoplura,Pediculus denticulatus,lower,Polyplax spinulosa
anoplura,Pediculus eurygaster,lower,Pedicinus eurygaster
anoplura,Pediculus eurysternus,lower,Haematopinus eurysternus
anoplura,Pediculus ferus,lower,Pthirus pubis
anoplura,Pediculus flavidus,lower,Linognathus setosus
anoplura,Pediculus friedenthali,lower,Pediculus humanus
anoplura,Pediculus hirci,lower,Linognathus stenopsis
anoplura,Pediculus hispidus,lower,Hoplopleura hispida
anoplura,Pediculus horridus,lower,Echinophthirius horridus
anoplura,Pediculus humanus,lower,
anoplura,Pediculus humanus americanus,lower,Pediculus humanus
anoplura,Pediculus humanus capitis,lower,Pediculus humanus
anoplura,Pediculus humanus chinensis,lower,Pediculus humanus
anoplura,Pediculus humanus corporis,lower,Pediculus humanus
anoplura,Pediculus humanus humanus,lower,Pediculus humanus
anoplura,Pediculus humanus marginatus,lower,Pediculus humanus
anoplura,Pediculus humanus schaeffi,lower,Pediculus schaeffi
anoplura,Pediculus isopus,lower,Linognathus setosus
anoplura,Pediculus laeviusculus,lower,Linognathoides laeviusculus
anoplura,Pediculus leptocephalus,lower,Prolinognathus leptocephalus
anoplura,Pediculus lobatus,lower,Pediculus mj�bergi
anoplura,Pediculus lyriceps,lower,Haemodipsus lyriocephalus
anoplura,Pediculus lyriocephalus,lower,Haemodipsus lyriocephalus
anoplura,Pediculus macrocephalus,lower,Haematopinus asini
anoplura,Pediculus microps,lower,Pedicinus eurygaster
anoplura,Pediculus mj�bergi,lower,
anoplura,Pediculus nigrescens,lower,Pediculus humanus
anoplura,Pediculus nigritarum,lower,Pediculus humanus
anoplura,Pediculus oblongus,lower,Pediculus humanus
anoplura,Pediculus oxyrrhynchus,lower,Linognathus vituli
anoplura,Pediculus Paenipediculus simiae,lower,Pediculus schaeffi
anoplura,Pediculus papillosus,lower,Haematopinus bufali
anoplura,Pediculus Parapediculus atelophilus,lower,Pediculus mj�bergi
anoplura,Pediculus Parapediculus chapini,lower,Pediculus mj�bergi
anoplura,Pediculus Parapediculus lobatus,lower,Pediculus mj�bergi
anoplura,Pediculus Parapediculus pseudohumanus,lower,Pediculus humanus
anoplura,Pediculus Pediculus humanus americanus,lower,Pediculus humanus
anoplura,Pediculus Pediculus humanus angustus,lower,Pediculus humanus
anoplura,Pediculus Pediculus humanus nigritarum,lower,Pediculus humanus
anoplura,Pediculus phocae,lower,Echinophthirius horridus
anoplura,Pediculus phthiropsis,lower,Haematopinus bufali
anoplura,Pediculus piliferus,lower,Linognathus setosus
anoplura,Pediculus pleurophaeus,lower,Schizophthirus pleurophaeus
anoplura,Pediculus pseudohumanus,lower,Pediculus humanus
anoplura,Pediculus pubescens,lower,Pediculus humanus
anoplura,Pediculus pubis,lower,Pthirus pubis
anoplura,Pediculus punctatus,lower,Haematopinus tuberculatus
anoplura,Pediculus quadrumanus,lower,
anoplura,Pediculus reclinatus,lower,Polyplax reclinata
anoplura,Pediculus schaeffi,lower,
anoplura,Pediculus schistopyga,lower,Linognathus stenopsis
anoplura,Pediculus serratus,lower,Polyplax serrata
anoplura,Pediculus setosus,lower,Echinophthirius horridus
anoplura,Pediculus setosus,lower,Linognathus setosus
anoplura,Pediculus sphaerocephalus,lower,Enderleinellus nitzschi
anoplura,Pediculus spiculifer,lower,Hoplopleura spiculifer
anoplura,Pediculus spiniger,lower,Polyplax spinigera
anoplura,Pediculus spinulosus,lower,Polyplax spinulosa
anoplura,Pediculus stenopsis,lower,Linognathus stenopsis
anoplura,Pediculus suis,lower,Haematopinus suis
anoplura,Pediculus tabescentium,lower,Pediculus humanus
anoplura,Pediculus tenuirostris,lower,Linognathus vituli
anoplura,Pediculus tuberculatus,lower,Haematopinus tuberculatus
anoplura,Pediculus urius,lower,Haematopinus suis
anoplura,Pediculus vestimenti,lower,Pediculus humanus
anoplura,Pediculus vituli,lower,Linognathus vituli
anoplura,Petauristophthirus petauristae,lower,Neohaematopinus petauristae
anoplura,Phthirpedicinus eurygaster,lower,Pedicinus eurygaster
anoplura,Phthirpedicinus micropilosus,lower,Pedicinus eurygaster
anoplura,Phthirpedicinus microps,lower,Pedicinus eurygaster
anoplura,Phthirpedicinus piageti,lower,Pedicinus eurygaster
anoplura,Phthirpediculus avahidis,lower,
anoplura,Phthirpediculus brygooi,lower,
anoplura,Phthirpediculus propitheci,lower,
anoplura,Phthirunculus sumatranus,lower,
anoplura,Phthirus chavesi,lower,Pthirus pubis
anoplura,Phthirus gorillae,lower,Pthirus gorillae
anoplura,Phthirus pubis,lower,Pthirus pubis
anoplura,Polyplax abscisa,lower,Polyplax alaskensis
anoplura,Polyplax abyssinica,lower,
anoplura,Polyplax acanthopus,lower,Hoplopleura acanthopus
anoplura,Polyplax acomydis,lower,
anoplura,Polyplax affinis,lower,Hoplopleura affinis
anoplura,Polyplax affinis,lower,Polyplax serrata
anoplura,Polyplax affinis,lower,Polyplax serrata
anoplura,Polyplax alaskensis,lower,
anoplura,Polyplax antennata,lower,
anoplura,Polyplax arvicanthis,lower,
anoplura,Polyplax asiatica,lower,
anoplura,Polyplax auricularis,lower,
anoplura,Polyplax beaucournui,lower,
anoplura,Polyplax bidentatus,lower,Hoplopleura bidentata
anoplura,Polyplax biseriata,lower,
anoplura,Polyplax blanfordi,lower,
anoplura,Polyplax borealis,lower,
anoplura,Polyplax brachyrrhyncha,lower,
anoplura,Polyplax brachyrrhynchus,lower,Polyplax brachyrrhyncha
anoplura,Polyplax brachyuromyis,lower,
anoplura,Polyplax bullimae,lower,
anoplura,Polyplax bureschi,lower,
anoplura,Polyplax calomysci,lower,
anoplura,Polyplax caluri,lower,
anoplura,Polyplax calva,lower,Proenderleinellus calva
anoplura,Polyplax campylopteri,lower,Polyplax spinulosa
anoplura,Polyplax cannomydis,lower,
anoplura,Polyplax chinensis,lower,
anoplura,Polyplax columbiana,lower,Linognathoides laeviusculus
anoplura,Polyplax cricetulis,lower,
anoplura,Polyplax cummingsi,lower,
anoplura,Polyplax cutchicus,lower,
anoplura,Polyplax dacnomydis,lower,
anoplura,Polyplax deltoides,lower,Polyplax reclinata
anoplura,Polyplax dentaticornis,lower,
anoplura,Polyplax deomydis,lower,
anoplura,Polyplax dolichura,lower,
anoplura,Polyplax ellobii,lower,
anoplura,Polyplax eminatus,lower,Polyplax waterstoni
anoplura,Polyplax eriopepli,lower,Polyplax eropepli
anoplura,Polyplax eropepli,lower,
anoplura,Polyplax expressa,lower,
anoplura,Polyplax gerbilli,lower,
anoplura,Polyplax glareoli,lower,Polyplax hannswrangeli
anoplura,Polyplax gracilis,lower,
anoplura,Polyplax grammomydis,lower,
anoplura,Polyplax guatemalensis,lower,
anoplura,Polyplax hannswrangeli,lower,
anoplura,Polyplax hispida,lower,Hoplopleura hispida
anoplura,Polyplax hoogstraali,lower,
anoplura,Polyplax hopkinsi,lower,
anoplura,Polyplax humae,lower,
anoplura,Polyplax hurrianicus,lower,
anoplura,Polyplax indica,lower,
anoplura,Polyplax insulsa,lower,
anoplura,Polyplax jonesi,lower,
anoplura,Polyplax kaiseri,lower,
anoplura,Polyplax kondana,lower,
anoplura,Polyplax laeviuscula,lower,Linognathoides laeviusculus
anoplura,Polyplax longus,lower,Abrocomaphthirus longus
anoplura,Polyplax melasmothrixi,lower,
anoplura,Polyplax meridionalis,lower,
anoplura,Polyplax miacantha,lower,
anoplura,Polyplax myotomydis,lower,
anoplura,Polyplax nesomydis,lower,
anoplura,Polyplax opimi,lower,
anoplura,Polyplax otomydis,lower,
anoplura,Polyplax oxyrrhyncha,lower,
anoplura,Polyplax oxyrrhynchus,lower,Polyplax oxyrrhyncha
anoplura,Polyplax painei,lower,Polyplax auricularis
anoplura,Polyplax paradoxa,lower,
anoplura,Polyplax parataterae,lower,
anoplura,Polyplax pectinata,lower,Hoplopleura pectinata
anoplura,Polyplax phloemydis,lower,
anoplura,Polyplax phthisica,lower,
anoplura,Polyplax plesia,lower,
anoplura,Polyplax pleurophaea,lower,Schizophthirus pleurophaeus
anoplura,Polyplax praecisa,lower,
anoplura,Polyplax praomydis,lower,
anoplura,Polyplax pricei,lower,
anoplura,Polyplax qiuae,lower,
anoplura,Polyplax reclinata,lower,
anoplura,Polyplax reclinata reclinata,lower,Polyplax reclinata
anoplura,Polyplax rhizomydis,lower,
anoplura,Polyplax roseinnesi,lower,
anoplura,Polyplax serrata,lower,
anoplura,Polyplax serrata paxi,lower,Polyplax serrata
anoplura,Polyplax shimizui,lower,Polyplax reclinata
anoplura,Polyplax sindensis,lower,
anoplura,Polyplax smallwoodae,lower,
anoplura,Polyplax solivaga,lower,
anoplura,Polyplax sphaerocephala,lower,Enderleinellus nitzschi
anoplura,Polyplax spinigera,lower,
anoplura,Polyplax spinulosa,lower,
anoplura,Polyplax steatomydis,lower,
anoplura,Polyplax stephensi,lower,
anoplura,Polyplax subtaterae,lower,
anoplura,Polyplax tarsomydis,lower,
anoplura,Polyplax taterae,lower,
anoplura,Polyplax taterae mombassae,lower,Polyplax taterae
anoplura,Polyplax taterae subtaterae,lower,Polyplax subtaterae
anoplura,Polyplax thamnomydis,lower,
anoplura,Polyplax turkestanica major,lower,Polyplax asiatica
anoplura,Polyplax turkestanica turkestanica,lower,Polyplax asiatica
anoplura,Polyplax vacillata,lower,
anoplura,Polyplax ventricosa,lower,Haemodipsus ventricosus
anoplura,Polyplax vicina,lower,
anoplura,Polyplax villosa,lower,Hoplopleura acanthopus
anoplura,Polyplax visenda,lower,
anoplura,Polyplax wallacei,lower,
anoplura,Polyplax waterstoni,lower,
anoplura,Polyplax werneri,lower,
anoplura,Proechinophthirus fluctus,lower,
anoplura,Proechinophthirus fluctus ochotensis,lower,Proechinophthirus fluctus
anoplura,Proechinophthirus zumpti,lower,
anoplura,Proenderleinellus africanus,lower,Proenderleinellus calva
anoplura,Proenderleinellus calva,lower,
anoplura,Proenderleinellus hilli,lower,Eulinognathus hilli
anoplura,Proenderleinellus lawrensis,lower,Eulinognathus lawrensis
anoplura,Prolinognathus aethiopicus,lower,
anoplura,Prolinognathus arcuatus,lower,
anoplura,Prolinognathus caviae-capensis,lower,
anoplura,Prolinognathus faini,lower,
anoplura,Prolinognathus ferrisi,lower,
anoplura,Prolinognathus foleyi,lower,
anoplura,Prolinognathus leptocephalus,lower,
anoplura,Prolinognathus marouaensis,lower,
anoplura,Prolinognathus schulzi,lower,
anoplura,Pterophthirus alata,lower,
anoplura,Pterophthirus audax,lower,
anoplura,Pterophthirus imitans,lower,
anoplura,Pterophthirus splendida,lower,
anoplura,Pterophthirus wernecki,lower,
anoplura,Pthirus gorillae,lower,
anoplura,Pthirus inguinalis,lower,Pthirus pubis
anoplura,Pthirus pubis,lower,
anoplura,Ratemia asiatica,lower,
anoplura,Ratemia bassoni,lower,
anoplura,Ratemia squamulata,lower,
anoplura,Ratemia squamulatus,lower,Ratemia squamulata
anoplura,Rhinophthirus heliosciuri,lower,Enderleinellus heliosciuri
anoplura,Sathrax durus,lower,
anoplura,Schizophthirus aethogliris,lower,
anoplura,Schizophthirus dryomydis,lower,
anoplura,Schizophthirus gliris,lower,
anoplura,Schizophthirus graphiuri,lower,
anoplura,Schizophthirus jaczewskii,lower,
anoplura,Schizophthirus pleurophaeus,lower,
anoplura,Schizophthirus sicistae,lower,
anoplura,Schizophthirus similes,lower,
anoplura,Schizophthirus singularis,lower,
anoplura,Scipio aulacodi,lower,
anoplura,Scipio breviceps,lower,
anoplura,Scipio longiceps,lower,Scipio aulacodi
anoplura,Scipio tripedatus,lower,
anoplura,Solenopotes binipilosus,lower,
anoplura,Solenopotes burmeisteri,lower,
anoplura,Solenopotes capillatus,lower,
anoplura,Solenopotes capillatus dubius,lower,Solenopotes capillatus
anoplura,Solenopotes capreoli,lower,
anoplura,Solenopotes ferrisi,lower,
anoplura,Solenopotes hologastrus,lower,
anoplura,Solenopotes muntiacus,lower,
anoplura,Solenopotes natalensis,lower,
anoplura,Solenopotes panamensis,lower,Linognathus panamensis
anoplura,Solenopotes sinensis,lower,Solenopotes muntiacus
anoplura,Solenopotes tarandi,lower,
anoplura,Stobella pithodes,lower,Linognathus pithodes
anoplura,Symoca brachyrrhyncha,lower,Polyplax brachyrrhyncha
anoplura,Symysadus calva,lower,Proenderleinellus calva
anoplura,Trichaulus brevicornis,lower,Linognathus brevicornis
anoplura,Trichaulus pedalis,lower,Linognathus pedalis
anoplura,Trichaulus piliferus,lower,Linognathus setosus
anoplura,Trichaulus stenopsis,lower,Linognathus stenopsis
anoplura,Trichaulus tibialis,lower,Linognathus tibialis
anoplura,Trichaulus vituli,lower,Linognathus vituli
anoplura,Tupaiphthirus dolabrifer,lower,Sathrax durus
anoplura,Typhlomyophthirus bifoliatus,lower,
anoplura,Typhlomyophthirus lithosis,lower,
anoplura,Waterstonia calva calva,lower,Proenderleinellus calva
anoplura,Waterstonia calva zanzibariensis,lower,Proenderleinellus calva
anoplura,Werneckia africana,lower,
anoplura,Werneckia funisciuri,lower,
anoplura,Werneckia minuta,lower,
anoplura,Werneckia nigeriensis,lower,
anoplura,Werneckia paraxeri,lower,
